epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
22,1471.13,0.91891,0.67197,1.39109,0.07199,0.89711,0.91406,0.9554,0.73385,0.81719,0.64455,1.37461,0.05149,0.007921,0.007921,0.007921
23,1531.36,0.93066,0.67392,1.41494,0.06655,0.96117,0.92699,0.97003,0.76758,0.81877,0.55658,1.42054,0.05084,0.007822,0.007822,0.007822
24,1593.53,0.9235,0.67433,1.40174,0.07452,0.9582,0.9407,0.97737,0.76274,0.84185,0.55493,1.37423,0.04798,0.007723,0.007723,0.007723
25,1666.24,0.92639,0.67013,1.39718,0.07005,0.94739,0.92749,0.97416,0.75492,0.84386,0.55292,1.44298,0.04049,0.007624,0.007624,0.007624
26,1741.1,0.90626,0.65484,1.38176,0.06853,0.92887,0.93977,0.96673,0.74738,0.79679,0.55402,1.36617,0.05171,0.007525,0.007525,0.007525
27,1816.23,0.8862,0.64724,1.35175,0.06491,0.94901,0.95435,0.97648,0.79031,0.76779,0.52198,1.34996,0.04136,0.007426,0.007426,0.007426
28,1892.06,0.88641,0.63621,1.36372,0.06759,0.97611,0.94823,0.97909,0.76447,0.84116,0.52121,1.37005,0.0394,0.007327,0.007327,0.007327
29,1958.62,0.88769,0.63794,1.3603,0.06514,0.9449,0.94943,0.97207,0.78526,0.772,0.54781,1.37881,0.04499,0.007228,0.007228,0.007228
30,2016.09,0.87422,0.61539,1.34757,0.06847,0.91402,0.9473,0.98317,0.80648,0.72649,0.51717,1.34533,0.04809,0.007129,0.007129,0.007129
31,2071.5,0.85192,0.6173,1.32648,0.06566,0.9588,0.94899,0.97563,0.78569,0.73664,0.49961,1.34554,0.03741,0.00703,0.00703,0.00703
32,2126.44,0.88532,0.63753,1.35672,0.06696,0.95524,0.95149,0.97925,0.77779,0.76777,0.53986,1.39442,0.03194,0.006931,0.006931,0.006931
33,2182.29,0.84105,0.61061,1.3234,0.06077,0.93588,0.96913,0.97569,0.78093,0.76671,0.51234,1.40413,0.04037,0.006832,0.006832,0.006832
34,2237.9,0.85249,0.59701,1.35082,0.0647,0.94494,0.9616,0.9725,0.76508,0.78762,0.50757,1.34452,0.0428,0.006733,0.006733,0.006733
35,2293.82,0.84035,0.60519,1.32973,0.06103,0.93717,0.96181,0.97045,0.78596,0.7406,0.5106,1.32349,0.03402,0.006634,0.006634,0.006634
36,2349.67,0.82792,0.5841,1.32448,0.0606,0.90487,0.96562,0.97684,0.78791,0.74596,0.53761,1.35435,0.0448,0.006535,0.006535,0.006535
37,2404.94,0.84586,0.60444,1.32415,0.06234,0.9633,0.96132,0.97733,0.7928,0.72638,0.48079,1.33038,0.03815,0.006436,0.006436,0.006436
38,2460.44,0.83855,0.60494,1.31695,0.06,0.95181,0.9588,0.97684,0.81726,0.71847,0.47697,1.31882,0.02985,0.006337,0.006337,0.006337
39,2516.32,0.81597,0.58382,1.29935,0.05604,0.95662,0.95826,0.9829,0.81437,0.70065,0.45796,1.3059,0.02892,0.006238,0.006238,0.006238
40,2571.45,0.81584,0.57391,1.29104,0.05285,0.97148,0.95293,0.98393,0.80541,0.7149,0.47347,1.30365,0.03783,0.006139,0.006139,0.006139
41,2626.84,0.8095,0.57723,1.29136,0.05583,0.97108,0.96468,0.98095,0.79995,0.7155,0.47487,1.34088,0.03706,0.00604,0.00604,0.00604
42,2682.47,0.81769,0.58414,1.30832,0.05668,0.92815,0.94988,0.97794,0.79679,0.73328,0.50641,1.3325,0.02678,0.005941,0.005941,0.005941
43,2737.82,0.81611,0.57533,1.29904,0.05851,0.96346,0.95517,0.98291,0.79641,0.75167,0.47152,1.30194,0.0315,0.005842,0.005842,0.005842
44,2793.13,0.8025,0.56286,1.2884,0.05455,0.94477,0.96605,0.98274,0.80551,0.71206,0.47044,1.2932,0.03453,0.005743,0.005743,0.005743
45,2848.84,0.79381,0.56424,1.29301,0.05246,0.96323,0.96053,0.98766,0.81573,0.70224,0.4676,1.29689,0.03215,0.005644,0.005644,0.005644
46,2904.41,0.78803,0.55094,1.28686,0.05372,0.95383,0.96561,0.98735,0.8245,0.66692,0.45217,1.2804,0.02441,0.005545,0.005545,0.005545
47,2959.88,0.78707,0.56727,1.28392,0.05441,0.91577,0.97591,0.98308,0.81966,0.68038,0.475,1.31421,0.02659,0.005446,0.005446,0.005446
48,3015.35,0.80129,0.55376,1.29222,0.05627,0.97231,0.96434,0.98663,0.82673,0.68236,0.44862,1.30618,0.02581,0.005347,0.005347,0.005347
49,3071.24,0.77986,0.55139,1.27112,0.05441,0.95088,0.97669,0.98633,0.83236,0.66524,0.43878,1.27247,0.02925,0.005248,0.005248,0.005248
50,3127.68,0.77463,0.53676,1.27742,0.05163,0.96484,0.95611,0.98769,0.82541,0.66738,0.44225,1.25687,0.03146,0.005149,0.005149,0.005149
51,3183.76,0.77721,0.55494,1.27531,0.04998,0.9492,0.95401,0.98727,0.83258,0.67895,0.42563,1.27941,0.02463,0.00505,0.00505,0.00505
52,3239.57,0.76654,0.53932,1.24851,0.04568,0.98044,0.9615,0.98865,0.83881,0.64987,0.42567,1.26101,0.02408,0.004951,0.004951,0.004951
53,3295.49,0.76271,0.53479,1.2471,0.04728,0.97439,0.96398,0.98828,0.83011,0.66881,0.44464,1.25948,0.02751,0.004852,0.004852,0.004852
54,3351.26,0.76563,0.53412,1.24684,0.05045,0.96538,0.97589,0.98814,0.8311,0.66481,0.44422,1.26501,0.02661,0.004753,0.004753,0.004753
55,3406.63,0.75632,0.53753,1.25884,0.05042,0.97967,0.96166,0.9868,0.8319,0.6624,0.4335,1.28736,0.02491,0.004654,0.004654,0.004654
56,3462.27,0.77587,0.54811,1.26963,0.05325,0.95523,0.95871,0.98266,0.81837,0.69173,0.47064,1.30151,0.03141,0.004555,0.004555,0.004555
57,3517.85,0.74144,0.52758,1.24307,0.04952,0.92576,0.96586,0.98275,0.81414,0.67238,0.44955,1.32606,0.02808,0.004456,0.004456,0.004456
58,3573.15,0.75219,0.53674,1.25661,0.05129,0.92696,0.97665,0.98581,0.83591,0.65895,0.43609,1.28099,0.0268,0.004357,0.004357,0.004357
59,3628.13,0.73102,0.51442,1.23204,0.04761,0.96138,0.96764,0.98885,0.84534,0.65349,0.42383,1.25208,0.02491,0.004258,0.004258,0.004258
60,3684.04,0.75216,0.53944,1.2332,0.0468,0.96769,0.9685,0.98733,0.83648,0.65235,0.44482,1.22662,0.02915,0.004159,0.004159,0.004159
61,3740.71,0.73817,0.53042,1.23672,0.04594,0.97347,0.97372,0.98929,0.837,0.628,0.40689,1.23877,0.02362,0.00406,0.00406,0.00406
62,3796.39,0.74219,0.52694,1.23141,0.04952,0.95287,0.97121,0.98668,0.83679,0.6394,0.43414,1.24336,0.02782,0.003961,0.003961,0.003961
63,3852.03,0.72674,0.51825,1.2268,0.04898,0.95667,0.98077,0.97732,0.82391,0.66263,0.44205,1.25492,0.02411,0.003862,0.003862,0.003862
64,3907.85,0.7135,0.50078,1.22307,0.04663,0.96105,0.97166,0.98646,0.82612,0.65954,0.40609,1.25764,0.02493,0.003763,0.003763,0.003763
65,3963.61,0.7225,0.51285,1.22142,0.04809,0.97392,0.96774,0.98957,0.83196,0.66888,0.42091,1.27333,0.02791,0.003664,0.003664,0.003664
66,4019.29,0.72733,0.51248,1.23263,0.04481,0.97592,0.97332,0.9864,0.84051,0.65346,0.40677,1.23083,0.02323,0.003565,0.003565,0.003565
67,4075.03,0.71503,0.49836,1.22108,0.04249,0.96724,0.97087,0.98407,0.83593,0.64874,0.40698,1.22653,0.02449,0.003466,0.003466,0.003466
68,4130.37,0.70846,0.48317,1.20211,0.04708,0.96787,0.97042,0.98285,0.83935,0.6365,0.39685,1.22363,0.02259,0.003367,0.003367,0.003367
69,4185.76,0.69724,0.48661,1.21078,0.04298,0.97017,0.97397,0.98852,0.84295,0.64038,0.40841,1.22375,0.02433,0.003268,0.003268,0.003268
70,4241.57,0.71213,0.49701,1.21776,0.04558,0.96647,0.9781,0.98586,0.83165,0.63237,0.40245,1.22219,0.02563,0.003169,0.003169,0.003169
71,4296.7,0.70173,0.49831,1.20257,0.04212,0.94832,0.96316,0.98593,0.84052,0.63591,0.40204,1.23794,0.02287,0.00307,0.00307,0.00307
72,4352.6,0.69249,0.48326,1.20267,0.04381,0.96715,0.97172,0.9859,0.84039,0.63349,0.42787,1.19821,0.02254,0.002971,0.002971,0.002971
73,4408.3,0.69982,0.49129,1.20338,0.04669,0.9681,0.96238,0.98636,0.83911,0.64171,0.42048,1.209,0.02244,0.002872,0.002872,0.002872
74,4463.48,0.69895,0.48663,1.20836,0.04585,0.96666,0.96667,0.985,0.84689,0.61181,0.40913,1.20482,0.02407,0.002773,0.002773,0.002773
75,4518.96,0.70932,0.49477,1.21442,0.04501,0.95143,0.96573,0.98121,0.84129,0.6277,0.42485,1.21576,0.02425,0.002674,0.002674,0.002674
76,4574.91,0.68944,0.48557,1.18438,0.04152,0.97794,0.96082,0.98853,0.84323,0.62308,0.39504,1.23294,0.02384,0.002575,0.002575,0.002575
77,4630.77,0.68933,0.47259,1.20822,0.04023,0.94361,0.97686,0.98788,0.84629,0.63263,0.39998,1.2187,0.02086,0.002476,0.002476,0.002476
78,4686.77,0.66745,0.47579,1.17367,0.03756,0.94126,0.96743,0.98641,0.84528,0.6296,0.3966,1.21487,0.02013,0.002377,0.002377,0.002377
79,4742.53,0.68367,0.47419,1.1799,0.04303,0.95172,0.96038,0.98214,0.83387,0.6455,0.404,1.23373,0.01694,0.002278,0.002278,0.002278
80,4797.86,0.68038,0.47848,1.19262,0.04133,0.97678,0.97036,0.98835,0.84658,0.61561,0.39748,1.23315,0.0195,0.002179,0.002179,0.002179
81,4853.73,0.66864,0.46482,1.18175,0.04039,0.97033,0.97354,0.98734,0.85408,0.61501,0.38635,1.20866,0.02032,0.00208,0.00208,0.00208
82,4909.17,0.6783,0.47004,1.17063,0.04034,0.96145,0.96892,0.98708,0.83889,0.6169,0.39116,1.21824,0.02518,0.001981,0.001981,0.001981
83,4965.53,0.67404,0.4678,1.19139,0.04006,0.94726,0.97779,0.98736,0.84788,0.61052,0.39627,1.21613,0.02098,0.001882,0.001882,0.001882
84,5020.75,0.66463,0.45916,1.17929,0.04091,0.97146,0.97583,0.98599,0.84854,0.61004,0.39193,1.22072,0.02268,0.001783,0.001783,0.001783
85,5076.77,0.68328,0.48397,1.18663,0.04294,0.97245,0.97292,0.98712,0.8496,0.61049,0.38837,1.2207,0.02407,0.001684,0.001684,0.001684
86,5132.3,0.65783,0.46425,1.1633,0.03946,0.96554,0.97591,0.98748,0.85185,0.60069,0.38262,1.22443,0.02179,0.001585,0.001585,0.001585
87,5188.04,0.65368,0.45143,1.16569,0.03758,0.96064,0.96954,0.98513,0.85274,0.61372,0.38532,1.21876,0.0209,0.001486,0.001486,0.001486
88,5243.62,0.65698,0.46178,1.16004,0.03748,0.95893,0.96209,0.98929,0.84054,0.6182,0.38403,1.22213,0.02163,0.001387,0.001387,0.001387
89,5299.12,0.6517,0.46093,1.17519,0.04047,0.94087,0.97686,0.98902,0.83967,0.61681,0.38973,1.20529,0.02104,0.001288,0.001288,0.001288
90,5354.25,0.64694,0.45613,1.16747,0.03879,0.97914,0.97307,0.99006,0.85689,0.5906,0.37408,1.19522,0.01904,0.001189,0.001189,0.001189
91,5406.93,0.5389,0.36956,1.10073,0.02088,0.94822,0.97722,0.98661,0.85977,0.60334,0.41479,1.20919,0.02341,0.00109,0.00109,0.00109
92,5459.13,0.52648,0.36143,1.0745,0.01966,0.9789,0.97933,0.99071,0.8592,0.60684,0.3836,1.22323,0.02275,0.000991,0.000991,0.000991
93,5511.3,0.53135,0.35686,1.0793,0.02042,0.96652,0.97233,0.98798,0.8494,0.6281,0.39387,1.2155,0.02198,0.000892,0.000892,0.000892
94,5563.76,0.51602,0.34853,1.09495,0.0235,0.97216,0.97912,0.99014,0.86174,0.6032,0.38083,1.19735,0.01975,0.000793,0.000793,0.000793
95,5615.2,0.51054,0.34364,1.069,0.0186,0.97637,0.98188,0.99021,0.85801,0.59451,0.37253,1.18836,0.01633,0.000694,0.000694,0.000694
96,5667.74,0.50786,0.34459,1.05982,0.0208,0.97783,0.97545,0.98968,0.86002,0.58556,0.36971,1.16658,0.0209,0.000595,0.000595,0.000595
97,5719.64,0.5093,0.34261,1.06909,0.01848,0.97797,0.97645,0.98871,0.85245,0.59289,0.36671,1.17837,0.01995,0.000496,0.000496,0.000496
98,5771.59,0.49662,0.33963,1.05643,0.01746,0.9668,0.98067,0.98875,0.85502,0.59518,0.37381,1.18642,0.02117,0.000397,0.000397,0.000397
99,5822.88,0.49832,0.33539,1.06318,0.01925,0.97399,0.97962,0.98786,0.85849,0.58465,0.36285,1.18244,0.02153,0.000298,0.000298,0.000298
100,5874.47,0.49232,0.33495,1.06491,0.01802,0.97155,0.98039,0.98698,0.85978,0.58508,0.35961,1.18214,0.01926,0.000199,0.000199,0.000199
